Series Name,Country Name,Country Code,2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020]
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",Djibouti,DJI,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",Libya,LBY,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, female (%) (cumulative)",Tunisia,TUN,..,..,14.79384995,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Angola,AGO,3.342449903,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Benin,BEN,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Botswana,BWA,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Burkina Faso,BFA,0,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Burundi,BDI,2.023040056,..,..,2.290019989,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Cabo Verde,CPV,..,11.38064957,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Cameroon,CMR,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Central African Republic,CAF,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Chad,TCD,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Comoros,COM,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","Congo, Dem. Rep.",COD,..,..,13.60243988,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Cote d'Ivoire,CIV,7.074580193,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Eritrea,ERI,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Eswatini,SWZ,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Ethiopia,ETH,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Gabon,GAB,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","Gambia, The",GMB,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Ghana,GHA,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Guinea,GIN,8.793299675,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Kenya,KEN,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Lesotho,LSO,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Liberia,LBR,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Madagascar,MDG,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Malawi,MWI,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Mali,MLI,..,3.390130043,7.095680237,..,9.026459694,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Mauritania,MRT,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Mauritius,MUS,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Mozambique,MOZ,..,2.048019886,..,2.618839979,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Namibia,NAM,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Niger,NER,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Nigeria,NGA,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Rwanda,RWA,4.595320225,..,..,..,4.963309765,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Senegal,SEN,..,..,..,15.85729027,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Seychelles,SYC,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Sierra Leone,SLE,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Somalia,SOM,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",South Africa,ZAF,14.84058952,15.45631027,..,13.6996603,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",South Sudan,SSD,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Sudan,SDN,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Tanzania,TZA,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Togo,TGO,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Uganda,UGA,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Zambia,ZMB,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Zimbabwe,ZWE,16.12890053,..,..,11.36509991,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Algeria,DZA,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)","Egypt, Arab Rep.",EGY,..,..,..,13.22704983,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Djibouti,DJI,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Libya,LBY,..,..,..,..,..,..,..
"Educational attainment, at least completed post-secondary, population 25+, male (%) (cumulative)",Tunisia,TUN,..,..,15.53761959,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Angola,AGO,32.89524078,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Benin,BEN,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Botswana,BWA,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Burkina Faso,BFA,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Burundi,BDI,7.901860237,..,..,13.82054996,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Cabo Verde,CPV,..,49.46517181,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Cameroon,CMR,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Central African Republic,CAF,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Chad,TCD,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Comoros,COM,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Congo, Dem. Rep.",COD,..,..,49.94458008,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Congo, Rep.",COG,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Cote d'Ivoire,CIV,27.8153801,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Equatorial Guinea,GNQ,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Eritrea,ERI,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Eswatini,SWZ,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Ethiopia,ETH,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Gabon,GAB,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)","Gambia, The",GMB,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Ghana,GHA,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Guinea,GIN,9.124839783,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Guinea-Bissau,GNB,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Kenya,KEN,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Lesotho,LSO,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Liberia,LBR,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Madagascar,MDG,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Malawi,MWI,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Mali,MLI,..,16.05736923,8.599349976,..,10.45401955,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Mauritania,MRT,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Mauritius,MUS,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Mozambique,MOZ,..,29.63780022,..,36.06042099,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Namibia,NAM,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Niger,NER,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Nigeria,NGA,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Rwanda,RWA,28.19525909,..,..,..,31.83176994,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Sao Tome and Principe,STP,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Senegal,SEN,..,..,..,13.09636021,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Seychelles,SYC,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Sierra Leone,SLE,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Somalia,SOM,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",South Africa,ZAF,80.61300659,80.89074707,..,84.82907867,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",South Sudan,SSD,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Sudan,SDN,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Tanzania,TZA,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Togo,TGO,..,..,..,..,..,..,..
"Educational attainment, at least completed primary, population 25+ years, female (%) (cumulative)",Uganda,UGA,..,..,..,..,..,..,..
